id,chr,start,end,strand,flagged,hit_start,best_bits,tata_center,tss_overlap,klass
train_positive_8098,chr3,169812615,169813115,+,False,True,positive,-1,,
train_positive_8099,chr13,20573453,20573953,+,True,False,positive,-1,,
train_positive_8100,chr20,53857495,53857995,+,True,False,positive,-1,,
train_positive_8101,chr1,66439588,66440088,+,False,False,positive,-1,,
train_positive_8102,chr3,179670481,179670981,+,False,False,positive,-1,,
train_positive_8103,chr4,128916528,128917028,+,False,False,positive,-1,,
train_positive_8104,chr15,98920095,98920595,+,False,False,positive,-1,,
train_positive_8105,chr18,13126995,13127495,+,False,False,positive,-1,,
train_positive_8106,chr6,109317302,109317802,+,True,False,positive,-1,,
train_positive_8107,chr10,89000448,89000948,+,False,False,positive,-1,,
train_positive_8108,chr17,7466845,7467345,+,False,False,positive,-1,,
train_positive_8109,chr7,29291719,29292219,+,True,False,positive,-1,,
train_positive_8110,chr22,24991708,24992208,+,False,False,positive,-1,,
train_positive_8111,chr10,133347531,133348031,+,False,True,positive,-1,,
train_positive_8112,chr1,145981719,145982219,-,True,False,positive,-1,,
train_positive_8113,chr6,63353391,63353891,+,True,False,positive,-1,,
train_positive_8114,chr19,5076391,5076891,+,False,False,positive,-1,,
train_positive_8115,chr3,188439165,188439665,+,True,False,positive,-1,,
train_positive_8116,chr10,132434224,132434724,+,False,False,positive,-1,,
train_positive_8117,chr15,64882659,64883159,+,False,True,positive,-1,,
train_positive_8118,chr12,127254512,127255012,+,True,False,positive,-1,,
train_positive_8119,chr22,24290735,24291235,+,True,False,positive,-1,,
train_positive_8120,chr19,19598436,19598936,+,False,False,positive,-1,,
train_positive_8121,chr6,30528787,30529287,+,True,False,positive,-1,,
train_positive_8122,chr5,131531477,131531977,+,False,True,positive,-1,,
train_positive_8123,chr19,46733818,46734318,+,False,True,positive,-1,,
train_positive_8124,chr1,196818009,196818509,+,False,False,positive,-1,,
train_positive_8125,chr20,18504446,18504946,+,False,True,positive,-1,,
train_positive_8126,chr19,39375141,39375641,+,False,False,positive,-1,,
train_positive_8127,chr10,60402830,60403330,+,True,False,positive,-1,,
train_positive_8128,chr8,16163651,16164151,+,True,True,positive,-1,,
train_positive_8129,chr7,134432476,134432976,+,False,True,positive,-1,,
train_positive_8130,chr15,74428963,74429463,+,False,True,positive,-1,,
train_positive_8131,chr6,112232988,112233488,+,False,False,positive,-1,,
train_positive_8132,chr1,224379025,224379525,+,False,False,positive,-1,,
train_positive_8133,chr13,51740046,51740546,+,False,False,positive,-1,,
train_positive_8134,chr20,44069137,44069637,+,True,False,positive,-1,,
train_positive_8135,chr10,13669515,13670015,+,False,False,positive,-1,,
train_positive_8136,chr9,621430,621930,+,False,False,positive,-1,,
train_positive_8137,chr14,49940495,49940995,+,True,False,positive,-1,,
train_positive_8138,chr12,66269023,66269523,+,True,False,positive,-1,,
train_positive_8139,chr11,35359635,35360135,+,False,True,positive,-1,,
train_positive_8140,chr13,24507562,24508062,+,True,False,positive,-1,,
train_positive_8141,chr14,89269936,89270436,+,False,False,positive,-1,,
train_positive_8142,chr9,113187570,113188070,+,True,True,positive,-1,,
train_positive_8143,chr5,137888832,137889332,+,False,True,positive,-1,,
train_positive_8144,chr1,171359773,171360273,+,False,False,positive,-1,,
train_positive_8145,chr16,21650599,21651099,+,False,False,positive,-1,,
train_positive_8146,chr2,127053844,127054344,+,False,False,positive,-1,,
train_positive_8147,chr7,39733316,39733816,+,True,True,positive,-1,,
train_positive_8148,chr8,80972165,80972665,+,True,False,positive,-1,,
train_positive_8149,chr8,22575126,22575626,+,False,False,positive,-1,,
train_positive_8150,chr10,29895773,29896273,+,True,False,positive,-1,,
train_positive_8151,chr12,51246353,51246853,+,True,False,positive,-1,,
train_positive_8152,chr3,186603974,186604474,+,False,False,positive,-1,,
train_positive_8153,chr8,96268284,96268784,+,False,False,positive,-1,,
train_positive_8154,chr8,116651953,116652453,+,False,True,positive,-1,,
train_positive_8155,chr9,133478509,133479009,+,False,True,positive,-1,,
train_positive_8156,chr20,1337044,1337544,+,True,False,positive,-1,,
train_positive_8157,chr12,111776793,111777293,+,False,False,positive,-1,,
train_positive_8158,chr10,6247069,6247569,+,True,False,positive,-1,,
train_positive_8159,chr20,7981765,7982265,+,False,False,positive,-1,,
train_positive_8160,chr18,22432878,22433378,+,False,False,positive,-1,,
train_positive_8161,chr1,229117760,229118260,+,False,False,positive,-1,,
train_positive_8162,chr2,216571989,216572489,+,False,False,positive,-1,,
train_positive_8163,chr3,56921762,56922262,+,True,False,positive,-1,,
train_positive_8164,chr11,65915861,65916361,+,False,False,positive,-1,,
train_positive_8165,chr5,151483737,151484237,+,True,False,positive,-1,,
train_positive_8166,chr12,71140135,71140635,+,True,False,positive,-1,,
train_positive_8167,chr1,228275596,228276096,+,False,True,positive,-1,,
train_positive_8168,chr12,64684848,64685348,+,True,False,positive,-1,,
train_positive_8169,chr9,75952085,75952585,+,True,False,positive,-1,,
train_positive_8170,chr6,106309990,106310490,+,True,False,positive,-1,,
train_positive_8171,chr15,84532041,84532541,+,False,False,positive,-1,,
train_positive_8172,chr5,79759377,79759877,+,False,False,positive,-1,,
train_positive_8173,chr1,205294400,205294900,+,False,False,positive,-1,,
train_positive_8174,chr8,17261320,17261820,+,False,False,positive,-1,,
train_positive_8175,chr16,30373999,30374499,+,False,True,positive,-1,,
train_positive_8176,chr1,32990992,32991492,+,False,False,positive,-1,,
train_positive_8177,chr12,75666259,75666759,+,False,False,positive,-1,,
train_positive_8178,chr12,124875371,124875871,+,False,False,positive,-1,,
train_positive_8179,chr1,185734611,185735111,+,True,True,positive,-1,,
train_positive_8180,chr15,62295051,62295551,+,True,False,positive,-1,,
train_positive_8181,chr4,183797630,183798130,+,False,True,positive,-1,,
train_positive_8182,chr2,113240281,113240781,+,False,False,positive,-1,,
train_positive_8183,chr17,61251101,61251601,+,False,False,positive,-1,,
train_positive_8184,chr1,234520718,234521218,+,True,False,positive,-1,,
train_positive_8185,chr1,109763385,109763885,+,False,True,positive,-1,,
train_positive_8186,chr17,68527442,68527942,+,False,True,positive,-1,,
train_positive_8187,chr2,72994415,72994915,+,False,True,positive,-1,,
train_positive_8188,chr2,10079674,10080174,+,False,True,positive,-1,,
train_positive_8189,chr2,196399642,196400142,+,True,False,positive,-1,,
train_positive_8190,chr13,97267542,97268042,+,False,False,positive,-1,,
train_positive_8191,chr13,109401962,109402462,+,False,False,positive,-1,,
train_positive_8192,chr4,40418728,40419228,+,True,False,positive,-1,,
train_positive_8193,chr15,58433659,58434159,+,False,False,positive,-1,,
train_positive_8194,chr15,31264898,31265398,+,False,False,positive,-1,,
train_positive_8195,chr7,140054056,140054556,+,False,True,positive,-1,,
train_positive_8196,chrX,136935291,136935791,+,False,False,positive,-1,,
train_positive_8197,chr7,121440991,121441491,+,False,True,positive,-1,,
train_positive_8198,chr3,170781092,170781592,+,False,False,positive,-1,,
train_positive_8199,chr3,171882983,171883483,+,True,False,positive,-1,,
train_positive_8200,chr12,124735528,124736028,+,True,False,positive,-1,,
train_positive_8201,chr7,137991649,137992149,+,False,False,positive,-1,,
train_positive_8202,chr9,89179990,89180490,+,False,False,positive,-1,,
train_positive_8203,chr1,93963754,93964254,+,False,False,positive,-1,,
train_positive_8204,chr15,58975745,58976245,+,True,False,positive,-1,,
train_positive_8205,chr8,120047262,120047762,+,True,False,positive,-1,,
train_positive_8206,chr9,107175381,107175881,+,False,False,positive,-1,,
train_positive_8207,chr18,63399983,63400483,+,False,False,positive,-1,,
train_positive_8208,chr8,18747846,18748346,+,True,False,positive,-1,,
train_positive_8209,chr12,122947201,122947701,+,False,False,positive,-1,,
train_positive_8210,chr19,17095742,17096242,+,False,False,positive,-1,,
train_positive_8211,chr16,50280884,50281384,+,False,False,positive,-1,,
train_positive_8212,chr7,87339452,87339952,+,False,False,positive,-1,,
train_positive_8213,chr7,36191162,36191662,+,False,False,positive,-1,,
train_positive_8214,chr14,75535873,75536373,+,True,False,positive,-1,,
train_positive_8215,chr15,99617615,99618115,+,False,False,positive,-1,,
train_positive_8216,chr1,32103684,32104184,+,False,False,positive,-1,,
train_positive_8217,chr1,110879710,110880210,+,False,True,positive,-1,,
train_positive_8218,chr3,144104938,144105438,+,True,False,positive,-1,,
train_positive_8219,chr4,13866123,13866623,+,False,False,positive,-1,,
train_positive_8220,chr8,47377211,47377711,+,False,False,positive,-1,,
train_positive_8221,chr20,40991289,40991789,+,False,False,positive,-1,,
train_positive_8222,chr9,94822266,94822766,+,True,False,positive,-1,,
train_positive_8223,chr22,37920036,37920536,+,True,False,positive,-1,,
train_positive_8224,chr6,169852180,169852680,+,False,False,positive,-1,,
train_positive_8225,chr14,90536107,90536607,+,False,False,positive,-1,,
train_positive_8226,chr5,96259166,96259666,+,False,False,positive,-1,,
train_positive_8227,chr19,47363232,47363732,+,False,False,positive,-1,,
train_positive_8228,chr2,171837000,171837500,+,False,False,positive,-1,,
train_positive_8229,chr11,12086751,12087251,+,True,True,positive,-1,,
train_positive_8230,chr14,89641621,89642121,+,True,False,positive,-1,,
train_positive_8231,chr21,33300668,33301168,+,True,False,positive,-1,,
train_positive_8232,chr3,175307680,175308180,+,True,False,positive,-1,,
train_positive_8233,chr4,123505404,123505904,+,False,True,positive,-1,,
train_positive_8234,chr11,35391049,35391549,+,True,False,positive,-1,,
train_positive_8235,chr17,80082526,80083026,+,False,False,positive,-1,,
train_positive_8236,chr2,215644577,215645077,+,False,False,positive,-1,,
train_positive_8237,chr5,154850163,154850663,+,False,True,positive,-1,,
train_positive_8238,chr1,2133721,2134221,+,False,True,positive,-1,,
train_positive_8239,chr20,15162417,15162917,+,True,False,positive,-1,,
train_positive_8240,chr2,38129733,38130233,+,True,False,positive,-1,,
train_positive_8241,chr2,231640756,231641256,+,False,False,positive,-1,,
train_positive_8242,chr5,172782409,172782909,+,True,False,positive,-1,,
train_positive_8243,chr16,78505251,78505751,+,False,False,positive,-1,,
train_positive_8244,chr15,57477206,57477706,+,False,False,positive,-1,,
train_positive_8245,chr1,52738834,52739334,+,True,False,positive,-1,,
train_positive_8246,chr17,70946592,70947092,+,True,False,positive,-1,,
train_positive_8247,chr8,63027266,63027766,+,True,False,positive,-1,,
train_positive_8248,chr1,84144858,84145358,+,True,False,positive,-1,,
train_positive_8249,chr12,53102824,53103324,+,True,True,positive,-1,,
train_positive_8250,chr22,42533468,42533968,+,False,False,positive,-1,,
train_positive_8251,chr9,33043004,33043504,+,False,False,positive,-1,,
train_positive_8252,chr14,100677784,100678284,+,False,False,positive,-1,,
train_positive_8253,chr4,48210577,48211077,+,True,False,positive,-1,,
train_positive_8254,chr16,53085327,53085827,+,False,False,positive,-1,,
train_positive_8255,chr10,95443391,95443891,+,False,False,positive,-1,,
train_positive_8256,chr3,123084959,123085459,+,False,False,positive,-1,,
train_positive_8257,chr1,84720387,84720887,+,False,False,positive,-1,,
train_positive_8258,chr4,87054645,87055145,+,False,False,positive,-1,,
train_positive_8259,chr6,3788163,3788663,+,False,False,positive,-1,,
train_positive_8260,chr12,122067946,122068446,+,True,True,positive,-1,,
train_positive_8261,chr2,10407647,10408147,+,False,False,positive,-1,,
train_positive_8262,chr14,49106843,49107343,+,False,False,positive,-1,,
train_positive_8263,chr16,67726414,67726914,+,False,False,positive,-1,,
train_positive_8264,chr13,40982092,40982592,+,False,True,positive,-1,,
train_positive_8265,chr15,62302024,62302524,+,False,False,positive,-1,,
train_positive_8266,chrX,24146572,24147072,+,True,False,positive,-1,,
train_positive_8267,chr7,11237274,11237774,+,True,False,positive,-1,,
train_positive_8268,chr12,122124938,122125438,+,False,False,positive,-1,,
train_positive_8269,chr8,95011769,95012269,+,True,False,positive,-1,,
train_positive_8270,chr6,338575,339075,+,False,False,positive,-1,,
train_positive_8271,chr2,68751697,68752197,+,False,False,positive,-1,,
train_positive_8272,chr22,40519511,40520011,+,True,False,positive,-1,,
train_positive_8273,chr1,183882712,183883212,+,False,False,positive,-1,,
train_positive_8274,chr8,124611114,124611614,+,False,False,positive,-1,,
train_positive_8275,chr4,7828436,7828936,+,False,False,positive,-1,,
train_positive_8276,chr13,30317873,30318373,+,False,False,positive,-1,,
train_positive_8277,chr20,52231026,52231526,+,False,False,positive,-1,,
train_positive_8278,chr11,78561090,78561590,+,True,False,positive,-1,,
train_positive_8279,chr2,159155368,159155868,+,False,False,positive,-1,,
train_positive_8280,chr22,38467900,38468400,+,False,True,positive,-1,,
train_positive_8281,chr14,74299387,74299887,+,False,False,positive,-1,,
train_positive_8282,chr1,21252819,21253319,+,False,False,positive,-1,,
train_positive_8283,chr9,82559401,82559901,+,True,False,positive,-1,,
train_positive_8284,chr12,48881207,48881707,+,True,False,positive,-1,,
train_positive_8285,chr1,46581521,46582021,+,True,False,positive,-1,,
train_positive_8286,chr7,131034338,131034838,+,True,False,positive,-1,,
train_positive_8287,chr8,11631476,11631976,+,False,True,positive,-1,,
train_positive_8288,chr12,12508900,12509400,+,False,False,positive,-1,,
train_positive_8289,chr16,67393711,67394211,+,False,True,positive,-1,,
train_positive_8290,chrX,150841976,150842476,+,False,False,positive,-1,,
train_positive_8291,chr3,114625244,114625744,+,True,True,positive,-1,,
train_positive_8292,chr11,69396994,69397494,+,False,False,positive,-1,,
train_positive_8293,chr5,172715471,172715971,+,False,False,positive,-1,,
train_positive_8294,chr1,116153146,116153646,+,True,False,positive,-1,,
train_positive_8295,chr9,94600203,94600703,+,False,False,positive,-1,,
train_positive_8296,chr14,75341446,75341946,+,False,False,positive,-1,,
train_positive_8297,chr4,76371510,76372010,+,True,False,positive,-1,,
train_positive_8298,chr10,103894676,103895176,+,True,False,positive,-1,,
train_positive_8299,chr1,39158994,39159494,+,True,True,positive,-1,,
train_positive_8300,chr15,57352928,57353428,+,False,False,positive,-1,,
train_positive_8301,chr6,11381557,11382057,+,False,True,positive,-1,,
train_positive_8302,chr2,231133857,231134357,+,False,True,positive,-1,,
train_positive_8303,chr2,112606358,112606858,+,False,False,positive,-1,,
train_positive_8304,chr20,45881218,45881718,+,True,True,positive,-1,,
train_positive_8305,chr4,3408031,3408531,+,False,False,positive,-1,,
train_positive_8306,chr12,12394276,12394776,+,False,False,positive,-1,,
train_positive_8307,chr4,69712582,69713082,+,False,False,positive,-1,,
train_positive_8308,chr17,68908492,68908992,+,True,False,positive,-1,,
train_positive_8309,chr1,232620517,232621017,+,False,False,positive,-1,,
train_positive_8310,chr2,42347524,42348024,+,True,False,positive,-1,,
train_positive_8311,chr20,50645523,50646023,+,False,True,positive,-1,,
train_positive_8312,chr14,99746651,99747151,+,False,False,positive,-1,,
train_positive_8313,chr9,113523318,113523818,+,False,False,positive,-1,,
train_positive_8314,chr5,40904177,40904677,+,False,False,positive,-1,,
train_positive_8315,chr10,91742421,91742921,+,True,False,positive,-1,,
train_positive_8316,chr6,29708767,29709267,+,False,True,positive,-1,,
train_positive_8317,chr9,128055777,128056277,+,False,False,positive,-1,,
train_positive_8318,chr1,77888489,77888989,+,True,True,positive,-1,,
train_positive_8319,chr1,171638234,171638734,+,False,False,positive,-1,,
train_positive_8320,chr11,82920215,82920715,+,False,False,positive,-1,,
train_positive_8321,chr1,2577542,2578042,+,False,False,positive,-1,,
train_positive_8322,chr17,38901057,38901557,+,False,False,positive,-1,,
train_positive_8323,chrX,102155423,102155923,+,False,True,positive,-1,,
train_positive_8324,chr1,172181217,172181717,+,True,False,positive,-1,,
train_positive_8325,chr1,25561799,25562299,+,False,False,positive,-1,,
train_positive_8326,chr1,61973780,61974280,+,True,False,positive,-1,,
train_positive_8327,chr14,91323994,91324494,+,True,False,positive,-1,,
train_positive_8328,chr2,238169863,238170363,+,False,False,positive,-1,,
train_positive_8329,chr11,64723185,64723685,+,False,True,positive,-1,,
train_positive_8330,chr12,96047291,96047791,+,False,False,positive,-1,,
train_positive_8331,chr3,197029200,197029700,+,False,True,positive,-1,,
train_positive_8332,chr13,114162052,114162552,+,False,False,positive,-1,,
train_positive_8333,chr4,159505103,159505603,+,True,False,positive,-1,,
train_positive_8334,chr6,142842698,142843198,+,True,False,positive,-1,,
train_positive_8335,chr12,9737560,9738060,+,True,False,positive,-1,,
train_positive_8336,chr1,89286549,89287049,+,True,False,positive,-1,,
train_positive_8337,chr13,40812801,40813301,+,False,False,positive,-1,,
train_positive_8338,chr15,41957648,41958148,+,False,False,positive,-1,,
train_positive_8339,chr3,153319987,153320487,+,True,False,positive,-1,,
train_positive_8340,chr9,35945393,35945893,+,True,False,positive,-1,,
train_positive_8341,chr2,157433221,157433721,+,True,False,positive,-1,,
train_positive_8342,chr2,111955728,111956228,+,True,False,positive,-1,,
train_positive_8343,chr1,111473891,111474391,+,True,True,positive,-1,,
train_positive_8344,chr7,131619122,131619622,+,False,False,positive,-1,,
train_positive_8345,chr11,70034385,70034885,+,False,False,positive,-1,,
train_positive_8346,chr20,32231939,32232439,+,True,False,positive,-1,,
train_positive_8347,chr22,31055427,31055927,+,False,False,positive,-1,,
train_positive_8348,chr11,86628212,86628712,+,False,False,positive,-1,,
train_positive_8349,chr17,82882203,82882703,+,False,False,positive,-1,,
train_positive_8350,chr1,15735816,15736316,+,False,True,positive,-1,,
train_positive_8351,chr3,135169755,135170255,+,False,False,positive,-1,,
train_positive_8352,chr14,103155228,103155728,+,False,False,positive,-1,,
train_positive_8353,chr2,68726940,68727440,+,False,False,positive,-1,,
train_positive_8354,chr1,12202015,12202515,+,False,False,positive,-1,,
train_positive_8355,chr9,87270511,87271011,+,False,False,positive,-1,,
train_positive_8356,chr15,39274736,39275236,+,False,False,positive,-1,,
train_positive_8357,chr3,169945227,169945727,+,False,False,positive,-1,,
train_positive_8358,chr1,174893676,174894176,+,False,False,positive,-1,,
train_positive_8359,chr10,87547347,87547847,+,True,False,positive,-1,,
train_positive_8360,chr8,130248064,130248564,+,False,True,positive,-1,,
train_positive_8361,chr2,116450984,116451484,+,True,False,positive,-1,,
train_positive_8362,chr16,30715090,30715590,+,False,False,positive,-1,,
train_positive_8363,chr8,30149579,30150079,+,False,False,positive,-1,,
train_positive_8364,chr1,924213,924713,+,False,True,positive,-1,,
train_positive_8365,chr10,113526051,113526551,+,False,False,positive,-1,,
train_positive_8366,chr7,121001411,121001911,+,True,False,positive,-1,,
train_positive_8367,chr12,52871430,52871930,+,False,False,positive,-1,,
train_positive_8368,chr20,8809598,8810098,+,True,False,positive,-1,,
train_positive_8369,chr3,52121767,52122267,+,False,False,positive,-1,,
train_positive_8370,chr11,126334939,126335439,+,False,False,positive,-1,,
train_positive_8371,chr22,46731312,46731812,+,False,False,positive,-1,,
train_positive_8372,chr3,150269102,150269602,+,False,False,positive,-1,,
train_positive_8373,chr16,57148258,57148758,+,True,False,positive,-1,,
train_positive_8374,chr21,26966080,26966580,+,False,False,positive,-1,,
train_positive_8375,chr15,70258481,70258981,+,False,False,positive,-1,,
train_positive_8376,chr13,94343182,94343682,+,True,False,positive,-1,,
train_positive_8377,chr4,102431139,102431639,+,True,True,positive,-1,,
train_positive_8378,chr1,25922779,25923279,+,False,False,positive,-1,,
train_positive_8379,chr1,155300754,155301254,+,False,True,positive,-1,,
train_positive_8380,chr4,25154267,25154767,+,False,True,positive,-1,,
train_positive_8381,chr18,74230404,74230904,+,True,False,positive,-1,,
train_positive_8382,chr2,152432230,152432730,+,True,False,positive,-1,,
train_positive_8383,chr12,10387084,10387584,+,True,False,positive,-1,,
train_positive_8384,chr6,150492057,150492557,+,True,False,positive,-1,,
train_positive_8385,chr7,151409107,151409607,+,False,True,positive,-1,,
train_positive_8386,chr13,91372779,91373279,+,False,False,positive,-1,,
train_positive_8387,chr11,47004110,47004610,+,True,False,positive,-1,,
train_positive_8388,chr17,62597522,62598022,+,True,False,positive,-1,,
train_positive_8389,chr19,574931,575431,+,False,True,positive,-1,,
train_positive_8390,chr14,77598827,77599327,+,True,False,positive,-1,,
train_positive_8391,chr11,65647104,65647604,+,False,True,positive,-1,,
train_positive_8392,chr5,56070563,56071063,+,False,False,positive,-1,,
train_positive_8393,chr16,16222300,16222800,+,True,True,positive,-1,,
train_positive_8394,chr4,113468084,113468584,+,True,False,positive,-1,,
train_positive_8395,chr11,77284553,77285053,+,False,False,positive,-1,,
train_positive_8396,chr1,94713763,94714263,+,False,False,positive,-1,,
train_positive_8397,chrX,65643945,65644445,+,True,False,positive,-1,,
train_positive_8398,chrX,154136664,154137164,+,False,True,positive,-1,,
train_positive_8399,chr1,16585122,16585622,+,False,False,positive,-1,,
train_positive_8400,chr8,118188942,118189442,+,False,False,positive,-1,,
train_positive_8401,chr19,33052299,33052799,+,True,False,positive,-1,,
train_positive_8402,chrX,117627445,117627945,+,False,False,positive,-1,,
train_positive_8403,chr22,42172838,42173338,+,False,False,positive,-1,,
train_positive_8404,chr19,14127773,14128273,+,False,False,positive,-1,,
train_positive_8405,chr11,115659020,115659520,+,False,True,positive,-1,,
train_positive_8406,chr2,77027736,77028236,+,True,False,positive,-1,,
train_positive_8407,chr2,102336830,102337330,+,True,True,positive,-1,,
train_positive_8408,chr17,29591312,29591812,+,False,True,positive,-1,,
train_positive_8409,chr15,40775675,40776175,+,False,True,positive,-1,,
train_positive_8410,chr3,177614722,177615222,+,True,False,positive,-1,,
train_positive_8411,chr1,84246278,84246778,+,False,False,positive,-1,,
train_positive_8412,chr10,63366028,63366528,+,True,False,positive,-1,,
train_positive_8413,chr3,122246895,122247395,+,False,False,positive,-1,,
train_positive_8414,chr5,138741563,138742063,+,True,False,positive,-1,,
train_positive_8415,chr7,20330435,20330935,+,False,True,positive,-1,,
train_positive_8416,chr12,6914538,6915038,+,False,True,positive,-1,,
train_positive_8417,chr7,128000190,128000690,+,False,False,positive,-1,,
train_positive_8418,chr1,184296812,184297312,+,True,False,positive,-1,,
train_positive_8419,chr8,27598702,27599202,+,True,False,positive,-1,,
train_positive_8420,chr4,69330986,69331486,+,False,False,positive,-1,,
train_positive_8421,chr1,204461163,204461663,+,False,False,positive,-1,,
train_positive_8422,chr11,126318145,126318645,+,False,False,positive,-1,,
train_positive_8423,chr11,115656721,115657221,+,True,False,positive,-1,,
train_positive_8424,chr3,196528594,196529094,+,True,True,positive,-1,,
train_positive_8425,chr4,76957256,76957756,+,True,False,positive,-1,,
train_positive_8426,chr7,44088137,44088637,+,False,False,positive,-1,,
train_positive_8427,chr19,35167397,35167897,+,False,False,positive,-1,,
train_positive_8428,chr8,96585071,96585571,+,True,True,positive,-1,,
train_positive_8429,chr6,106522104,106522604,+,False,False,positive,-1,,
train_positive_8430,chr2,46004542,46005042,+,False,True,positive,-1,,
train_positive_8431,chr4,55122777,55123277,+,False,True,positive,-1,,
train_positive_8432,chr22,40652973,40653473,+,False,False,positive,-1,,
train_positive_8433,chr8,109620237,109620737,+,False,False,positive,-1,,
train_positive_8434,chrY,20991044,20991544,+,False,False,positive,-1,,
train_positive_8435,chr14,50335549,50336049,+,True,False,positive,-1,,
train_positive_8436,chr1,156661339,156661839,+,False,True,positive,-1,,
train_positive_8437,chr12,21760779,21761279,+,False,False,positive,-1,,
train_positive_8438,chr3,138890761,138891261,+,True,False,positive,-1,,
train_positive_8439,chr14,60331285,60331785,+,False,False,positive,-1,,
train_positive_8440,chr2,127438171,127438671,+,False,False,positive,-1,,
train_positive_8441,chr17,7631085,7631585,+,False,True,positive,-1,,
train_positive_8442,chr4,53147111,53147611,+,True,False,positive,-1,,
train_positive_8443,chr1,179128100,179128600,+,True,False,positive,-1,,
train_positive_8444,chr10,3764783,3765283,+,False,False,positive,-1,,
train_positive_8445,chr7,8190489,8190989,+,True,False,positive,-1,,
train_positive_8446,chr2,64267912,64268412,+,True,False,positive,-1,,
train_positive_8447,chr5,56917667,56918167,+,False,False,positive,-1,,
train_positive_8448,chr8,53813877,53814377,+,True,False,positive,-1,,
train_positive_8449,chr5,42505330,42505830,+,True,False,positive,-1,,
train_positive_8450,chr1,196942503,196943003,+,True,False,positive,-1,,
train_positive_8451,chr17,55693425,55693925,+,False,False,positive,-1,,
train_positive_8452,chr17,47660082,47660582,+,True,True,positive,-1,,
train_positive_8453,chr3,109356975,109357475,+,True,False,positive,-1,,
train_positive_8454,chr4,108795682,108796182,+,True,False,positive,-1,,
train_positive_8455,chr7,21565644,21566144,+,False,False,positive,-1,,
train_positive_8456,chr17,58369160,58369660,+,False,False,positive,-1,,
train_positive_8457,chr3,148602320,148602820,+,True,False,positive,-1,,
train_positive_8458,chr3,158713020,158713520,+,False,False,positive,-1,,
train_positive_8459,chr17,3474725,3475225,+,True,False,positive,-1,,
train_positive_8460,chr2,97715902,97716402,+,False,False,positive,-1,,
train_positive_8461,chr22,23289826,23290326,+,False,True,positive,-1,,
train_positive_8462,chr1,209838579,209839079,+,False,True,positive,-1,,
train_positive_8463,chr15,28947572,28948072,+,True,False,positive,-1,,
train_positive_8464,chr3,73038206,73038706,+,False,False,positive,-1,,
train_positive_8465,chr12,47276516,47277016,+,True,False,positive,-1,,
train_positive_8466,chr3,194296775,194297275,+,False,True,positive,-1,,
train_positive_8467,chr1,8113374,8113874,+,False,False,positive,-1,,
train_positive_8468,chr8,85856271,85856771,+,True,False,positive,-1,,
train_positive_8469,chr20,49008957,49009457,+,True,False,positive,-1,,
train_positive_8470,chr11,114260135,114260635,+,False,False,positive,-1,,
train_positive_8471,chr3,194943110,194943610,+,False,False,positive,-1,,
train_positive_8472,chr13,43049356,43049856,+,True,False,positive,-1,,
train_positive_8473,chr17,60371705,60372205,+,False,False,positive,-1,,
train_positive_8474,chr17,67441465,67441965,+,False,False,positive,-1,,
train_positive_8475,chr15,78565446,78565946,+,False,True,positive,-1,,
train_positive_8476,chr16,68749286,68749786,+,False,False,positive,-1,,
train_positive_8477,chr10,79186460,79186960,+,False,False,positive,-1,,
train_positive_8478,chr22,38017101,38017601,+,False,False,positive,-1,,
train_positive_8479,chr12,49461973,49462473,+,False,False,positive,-1,,
train_positive_8480,chr11,12196451,12196951,+,True,False,positive,-1,,
train_positive_8481,chr20,16607795,16608295,+,True,False,positive,-1,,
train_positive_8482,chr15,78938292,78938792,+,True,False,positive,-1,,
train_positive_8483,chr2,237904827,237905327,+,False,False,positive,-1,,
train_positive_8484,chr6,43916646,43917146,+,True,False,positive,-1,,
train_positive_8485,chr6,138558196,138558696,+,False,False,positive,-1,,
train_positive_8486,chr12,13099613,13100113,+,True,False,positive,-1,,
train_positive_8487,chr17,80826575,80827075,+,False,True,positive,-1,,
train_positive_8488,chr6,12331673,12332173,+,False,False,positive,-1,,
train_positive_8489,chr11,66969210,66969710,+,True,False,positive,-1,,
train_positive_8490,chr1,119960042,119960542,+,False,False,positive,-1,,
train_positive_8491,chr6,11744203,11744703,+,False,False,positive,-1,,
train_positive_8492,chr10,4263398,4263898,+,False,False,positive,-1,,
train_positive_8493,chr2,230660085,230660585,+,False,False,positive,-1,,
train_positive_8494,chr8,29004341,29004841,+,False,False,positive,-1,,
train_positive_8495,chr19,10142725,10143225,+,False,True,positive,-1,,
train_positive_8496,chr5,150464679,150465179,+,False,False,positive,-1,,
train_positive_8497,chr11,11937982,11938482,+,True,True,positive,-1,,
train_positive_8498,chr3,58215873,58216373,+,False,False,positive,-1,,
train_positive_8499,chr12,47223655,47224155,+,False,True,positive,-1,,
train_positive_8500,chr10,121320312,121320812,+,True,False,positive,-1,,
train_positive_8501,chr12,51009426,51009926,+,True,True,positive,-1,,
train_positive_8502,chr1,203769159,203769659,+,True,True,positive,-1,,
train_positive_8503,chr10,11640275,11640775,+,False,False,positive,-1,,
train_positive_8504,chr1,232578774,232579274,+,False,False,positive,-1,,
train_positive_8505,chr20,31595926,31596426,+,False,False,positive,-1,,
train_positive_8506,chr9,94742954,94743454,+,True,False,positive,-1,,
train_positive_8507,chr1,32737186,32737686,+,False,False,positive,-1,,
